Sesjon;Gruppe;InnstKode;Nummer;gmlord;emneord;Filnavn
2011-2012;S;S;3;FOLKEHELSE;FOLKEHELSE;inns-201112-003.xml
2011-2012;S;S;3;OLJEUTVINNING;OLJE OG GASS;inns-201112-003.xml
2011-2012;S;S;3;SÆRAVGIFTER;AVGIFTER;inns-201112-003.xml
2011-2012;S;S;3;SKOGBRUK;SKOGBRUK;inns-201112-003.xml
2011-2012;S;S;3;RUSMIDLER;RUSMIDLER;inns-201112-003.xml
2011-2012;S;S;3;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-201112-003.xml
2011-2012;S;S;3;INDUSTRI;INDUSTRI;inns-201112-003.xml
2011-2012;S;S;5;RETTSVESEN;RETTSVESEN;inns-201112-005.xml
2011-2012;S;S;5;FORURENSNING;FORURENSNING;inns-201112-005.xml
2011-2012;S;S;5;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-005.xml
2011-2012;S;S;5;STUDIEFINANSIERING;STUDIEFINANSIERING;inns-201112-005.xml
2011-2012;S;S;5;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-201112-005.xml
2011-2012;S;S;5;FORSKNING;FORSKNING;inns-201112-005.xml
2011-2012;S;S;5;DEPARTEMENTER;DEPARTEMENTER;inns-201112-005.xml
2011-2012;S;S;5;SKATTEADMINISTRASJON;SKATTEADMINISTRASJON;inns-201112-005.xml
2011-2012;S;S;5;HELSEVESEN;HELSEVESEN;inns-201112-005.xml
2011-2012;S;S;5;ELEKTRISITET;ELEKTRISITET;inns-201112-005.xml
2011-2012;S;S;5;OLJE;OLJE OG GASS;inns-201112-005.xml
2011-2012;S;S;5;AVGIFTER;AVGIFTER;inns-201112-005.xml
2011-2012;S;S;5;MERVERDIAVGIFT;MERVERDIAVGIFT;inns-201112-005.xml
2011-2012;S;S;5;TOLL;TOLL;inns-201112-005.xml
2011-2012;S;S;5;STATSLÅN;STATSLÅN;inns-201112-005.xml
2011-2012;S;S;5;BANKER;BANKER;inns-201112-005.xml
2011-2012;S;S;5;NORGES BANK;NORGES BANK;inns-201112-005.xml
2011-2012;S;S;5;STATSBANKER;BANKER;inns-201112-005.xml
2011-2012;S;S;5;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201112-005.xml
2011-2012;S;S;5;LUFTFART;LUFTFART;inns-201112-005.xml
2011-2012;S;S;5;NÆRINGSLIV;NÆRINGSLIV;inns-201112-005.xml
2011-2012;S;S;5;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-201112-005.xml
2011-2012;S;S;5;STATSBEDRIFTER;STATLIG EIERSKAP;inns-201112-005.xml
2011-2012;S;S;5;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;inns-201112-005.xml
2011-2012;S;S;5;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201112-005.xml
2011-2012;S;S;5;HUSBANKEN;HUSBANKEN;inns-201112-005.xml
2011-2012;S;S;5;MILJØVERN;MILJØVERN;inns-201112-005.xml
2011-2012;S;S;5;STATSFORVALTNING;STATSFORVALTNING;inns-201112-005.xml
2011-2012;S;S;5;STATSEIENDOMMER;STATSEIENDOMMER;inns-201112-005.xml
2011-2012;S;S;5;EFTA/EU;EU/EØS;inns-201112-005.xml
2011-2012;S;S;5;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-201112-005.xml
2011-2012;S;S;5;LOKALFORVALTNING;LOKALFORVALTNING;inns-201112-005.xml
2011-2012;S;S;5;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-005.xml
2011-2012;S;S;5;TRYGDER;TRYGDER;inns-201112-005.xml
2011-2012;S;S;5;FINANSER;FINANSER;inns-201112-005.xml
2011-2012;S;S;5;VEGVESEN;VEGVESEN;inns-201112-005.xml
2011-2012;S;S;5;SKOGBRUK;SKOGBRUK;inns-201112-005.xml
2011-2012;S;S;5;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-201112-005.xml
2011-2012;S;S;5;INDUSTRI;INDUSTRI;inns-201112-005.xml
2011-2012;S;S;6;RETTSVESEN;RETTSVESEN;inns-201112-006.xml
2011-2012;S;S;6;DOMSTOLER;DOMSTOLER;inns-201112-006.xml
2011-2012;S;S;6;SIVILRETT;SIVILRETT;inns-201112-006.xml
2011-2012;S;S;6;REDNINGSTJENESTE;REDNINGSTJENESTE;inns-201112-006.xml
2011-2012;S;S;6;KRIMINALOMSORG;KRIMINALOMSORG;inns-201112-006.xml
2011-2012;S;S;6;PERSONVERN;PERSONVERN;inns-201112-006.xml
2011-2012;S;S;6;INNVANDRERE;INNVANDRERE;inns-201112-006.xml
2011-2012;S;S;6;FENGSLER;FENGSLER;inns-201112-006.xml
2011-2012;S;S;6;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-006.xml
2011-2012;S;S;6;FORSKNING;FORSKNING;inns-201112-006.xml
2011-2012;S;S;6;LANDBRUK;LANDBRUK;inns-201112-006.xml
2011-2012;S;S;6;DEPARTEMENTER;DEPARTEMENTER;inns-201112-006.xml
2011-2012;S;S;6;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201112-006.xml
2011-2012;S;S;6;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201112-006.xml
2011-2012;S;S;6;GRENSESPØRSMÅL;GRENSESPØRSMÅL;inns-201112-006.xml
2011-2012;S;S;6;EFTA/EU;EU/EØS;inns-201112-006.xml
2011-2012;S;S;6;SIVIL BEREDSKAP;SAMFUNNSSIKKERHET;inns-201112-006.xml
2011-2012;S;S;6;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-006.xml
2011-2012;S;S;6;SIVILE VERNEPLIKTIGE;SAMFUNNSSIKKERHET;inns-201112-006.xml
2011-2012;S;S;7;KULTUR;KULTUR;inns-201112-007.xml
2011-2012;S;S;7;REDNINGSTJENESTE;REDNINGSTJENESTE;inns-201112-007.xml
2011-2012;S;S;7;INNVANDRERE;INNVANDRERE;inns-201112-007.xml
2011-2012;S;S;7;FORURENSNING;FORURENSNING;inns-201112-007.xml
2011-2012;S;S;7;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-007.xml
2011-2012;S;S;7;REGJERINGEN;REGJERINGEN;inns-201112-007.xml
2011-2012;S;S;7;FORSKNING;FORSKNING;inns-201112-007.xml
2011-2012;S;S;7;DEPARTEMENTER;DEPARTEMENTER;inns-201112-007.xml
2011-2012;S;S;7;FORSVAR;FORSVAR;inns-201112-007.xml
2011-2012;S;S;7;FORSVARSMATERIELL;FORSVARSMATERIELL;inns-201112-007.xml
2011-2012;S;S;7;ATOMVÅPEN;ATOMVÅPEN;inns-201112-007.xml
2011-2012;S;S;7;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201112-007.xml
2011-2012;S;S;7;KULTURVERN;KULTURVERN;inns-201112-007.xml
2011-2012;S;S;7;MILJØVERN;MILJØVERN;inns-201112-007.xml
2011-2012;S;S;7;UTENRIKSSAKER;UTENRIKSSAKER;inns-201112-007.xml
2011-2012;S;S;7;MENNESKERETTIGHETER;MENNESKERETTIGHETER;inns-201112-007.xml
2011-2012;S;S;7;FN;FN;inns-201112-007.xml
2011-2012;S;S;7;FN-STYRKER;FN-STYRKER;inns-201112-007.xml
2011-2012;S;S;7;EUROPARÅDET;EUROPARÅDET;inns-201112-007.xml
2011-2012;S;S;7;NORDISK SAMARBEID;NORDISK SAMARBEID;inns-201112-007.xml
2011-2012;S;S;7;ØKONOMISK SAMARBEID;ØKONOMISK SAMARBEID;inns-201112-007.xml
2011-2012;S;S;7;EFTA/EU;EU/EØS;inns-201112-007.xml
2011-2012;S;S;7;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-201112-007.xml
2011-2012;S;S;7;POLAROMRÅDER;POLAROMRÅDER;inns-201112-007.xml
2011-2012;S;S;7;SVALBARD;SVALBARD;inns-201112-007.xml
2011-2012;S;S;7;NATO;NATO;inns-201112-007.xml
2011-2012;S;S;7;FREDSARBEID;FREDSARBEID;inns-201112-007.xml
2011-2012;S;S;7;SIVIL BEREDSKAP;SAMFUNNSSIKKERHET;inns-201112-007.xml
2011-2012;S;S;7;KONGEN;KONGEN;inns-201112-007.xml
2011-2012;S;S;7;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-007.xml
2011-2012;S;S;7;MILITÆRT PERSONELL;MILITÆRT PERSONELL;inns-201112-007.xml
2011-2012;S;S;7;INTERNASJONAL RETT;INTERNASJONAL RETT;inns-201112-007.xml
2011-2012;S;S;8;SYSSELSETTING;SYSSELSETTING;inns-201112-008.xml
2011-2012;S;S;8;FISKERIER;FISKERIER;inns-201112-008.xml
2011-2012;S;S;8;FANGST;FANGST;inns-201112-008.xml
2011-2012;S;S;8;HANDEL;HANDEL;inns-201112-008.xml
2011-2012;S;S;8;FORURENSNING;FORURENSNING;inns-201112-008.xml
2011-2012;S;S;8;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-008.xml
2011-2012;S;S;8;NATURVERN;NATURVERN;inns-201112-008.xml
2011-2012;S;S;8;FORSKNING;FORSKNING;inns-201112-008.xml
2011-2012;S;S;8;LANDBRUK;LANDBRUK;inns-201112-008.xml
2011-2012;S;S;8;DEPARTEMENTER;DEPARTEMENTER;inns-201112-008.xml
2011-2012;S;S;8;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;inns-201112-008.xml
2011-2012;S;S;8;ELEKTRISITET;ELEKTRISITET;inns-201112-008.xml
2011-2012;S;S;8;AVGIFTER;AVGIFTER;inns-201112-008.xml
2011-2012;S;S;8;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-201112-008.xml
2011-2012;S;S;8;STATSLÅN;STATSLÅN;inns-201112-008.xml
2011-2012;S;S;8;FISKEOMSETNING;FISKEOMSETNING;inns-201112-008.xml
2011-2012;S;S;8;HAVBRUK;HAVBRUK;inns-201112-008.xml
2011-2012;S;S;8;FORBRUKERSAKER;FORBRUKERSAKER;inns-201112-008.xml
2011-2012;S;S;8;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201112-008.xml
2011-2012;S;S;8;REISELIVSNÆRING;REISELIVSNÆRING;inns-201112-008.xml
2011-2012;S;S;8;NÆRINGSLIV;NÆRINGSLIV;inns-201112-008.xml
2011-2012;S;S;8;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-201112-008.xml
2011-2012;S;S;8;BERGVERK;BERGVERK;inns-201112-008.xml
2011-2012;S;S;8;STATSBEDRIFTER;STATLIG EIERSKAP;inns-201112-008.xml
2011-2012;S;S;8;KULTURVERN;KULTURVERN;inns-201112-008.xml
2011-2012;S;S;8;JORDBRUK;JORDBRUK;inns-201112-008.xml
2011-2012;S;S;8;HUSDYR;HUSDYR;inns-201112-008.xml
2011-2012;S;S;8;NATURSKADER;NATURSKADER;inns-201112-008.xml
2011-2012;S;S;8;REINDRIFT;REINDRIFT;inns-201112-008.xml
2011-2012;S;S;8;VETERINÆRVESEN;VETERINÆRVESEN;inns-201112-008.xml
2011-2012;S;S;8;MILJØVERN;MILJØVERN;inns-201112-008.xml
2011-2012;S;S;8;LOTTERI OG SPILL;LOTTERI OG SPILL;inns-201112-008.xml
2011-2012;S;S;8;SJØFART;SJØFART;inns-201112-008.xml
2011-2012;S;S;8;SJØFOLK;SJØFART;inns-201112-008.xml
2011-2012;S;S;8;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-201112-008.xml
2011-2012;S;S;8;STATSFORVALTNING;STATSFORVALTNING;inns-201112-008.xml
2011-2012;S;S;8;STATSEIENDOMMER;STATSEIENDOMMER;inns-201112-008.xml
2011-2012;S;S;8;EFTA/EU;EU/EØS;inns-201112-008.xml
2011-2012;S;S;8;SVALBARD;SVALBARD;inns-201112-008.xml
2011-2012;S;S;8;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-008.xml
2011-2012;S;S;8;FOLKEHELSE;FOLKEHELSE;inns-201112-008.xml
2011-2012;S;S;8;SÆRAVGIFTER;AVGIFTER;inns-201112-008.xml
2011-2012;S;S;8;SKOGBRUK;SKOGBRUK;inns-201112-008.xml
2011-2012;S;S;8;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-201112-008.xml
2011-2012;S;S;8;INDUSTRI;INDUSTRI;inns-201112-008.xml
2011-2012;S;S;9;ENERGI;ENERGI;inns-201112-009.xml
2011-2012;S;S;9;SIVILRETT;SIVILRETT;inns-201112-009.xml
2011-2012;S;S;9;FORURENSNING;FORURENSNING;inns-201112-009.xml
2011-2012;S;S;9;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-009.xml
2011-2012;S;S;9;NATURVERN;NATURVERN;inns-201112-009.xml
2011-2012;S;S;9;FORSKNING;FORSKNING;inns-201112-009.xml
2011-2012;S;S;9;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-009.xml
2011-2012;S;S;9;DEPARTEMENTER;DEPARTEMENTER;inns-201112-009.xml
2011-2012;S;S;9;ELEKTRISITET;ELEKTRISITET;inns-201112-009.xml
2011-2012;S;S;9;VASSDRAGSREGULERING;VASSDRAGSREGULERING;inns-201112-009.xml
2011-2012;S;S;9;OLJE;OLJE OG GASS;inns-201112-009.xml
2011-2012;S;S;9;OLJEOMSETNING;OLJE OG GASS;inns-201112-009.xml
2011-2012;S;S;9;AVGIFTER;AVGIFTER;inns-201112-009.xml
2011-2012;S;S;9;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-201112-009.xml
2011-2012;S;S;9;KULTURVERN;KULTURVERN;inns-201112-009.xml
2011-2012;S;S;9;HUSDYR;HUSDYR;inns-201112-009.xml
2011-2012;S;S;9;NATURSKADER;NATURSKADER;inns-201112-009.xml
2011-2012;S;S;9;MILJØVERN;MILJØVERN;inns-201112-009.xml
2011-2012;S;S;9;KARTVERK;KARTVERK;inns-201112-009.xml
2011-2012;S;S;9;SJØFART;SJØFART;inns-201112-009.xml
2011-2012;S;S;9;STATSFORVALTNING;STATSFORVALTNING;inns-201112-009.xml
2011-2012;S;S;9;EFTA/EU;EU/EØS;inns-201112-009.xml
2011-2012;S;S;9;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-201112-009.xml
2011-2012;S;S;9;POLAROMRÅDER;POLAROMRÅDER;inns-201112-009.xml
2011-2012;S;S;9;SVALBARD;SVALBARD;inns-201112-009.xml
2011-2012;S;S;9;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-009.xml
2011-2012;S;S;9;OLJEUTVINNING;OLJE OG GASS;inns-201112-009.xml
2011-2012;S;S;10;RIKSREVISJONEN;RIKSREVISJONEN;inns-201112-010.xml
2011-2012;S;S;10;FORSVAR;FORSVAR;inns-201112-010.xml
2011-2012;S;S;10;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;inns-201112-010.xml
2011-2012;S;S;10;POLITISKE PARTIER;POLITISKE PARTIER;inns-201112-010.xml
2011-2012;S;S;10;KONGEN;KONGEN;inns-201112-010.xml
2011-2012;S;S;10;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-010.xml
2011-2012;S;S;10;MILITÆRT PERSONELL;MILITÆRT PERSONELL;inns-201112-010.xml
2011-2012;S;S;10;STORTINGET;STORTINGET;inns-201112-010.xml
2011-2012;S;S;11;SOSIALVESEN;SOSIALE TJENESTER;inns-201112-011.xml
2011-2012;S;S;11;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-011.xml
2011-2012;S;S;11;FYLKER;FYLKER;inns-201112-011.xml
2011-2012;S;S;11;BARNEVERN;BARNEVERN;inns-201112-011.xml
2011-2012;S;S;11;FORSKNING;FORSKNING;inns-201112-011.xml
2011-2012;S;S;11;ELDREOMSORG;OMSORGSTJENESTER;inns-201112-011.xml
2011-2012;S;S;11;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-011.xml
2011-2012;S;S;11;DEPARTEMENTER;DEPARTEMENTER;inns-201112-011.xml
2011-2012;S;S;11;HELSEVESEN;HELSEVESEN;inns-201112-011.xml
2011-2012;S;S;11;HELSEINSTITUSJONER;HELSEINSTITUSJONER;inns-201112-011.xml
2011-2012;S;S;11;SYKEHUS;SYKEHUS;inns-201112-011.xml
2011-2012;S;S;11;HELSEPERSONELL;HELSEPERSONELL;inns-201112-011.xml
2011-2012;S;S;11;SVANGERSKAP;SVANGERSKAP;inns-201112-011.xml
2011-2012;S;S;11;SYKDOMMER;SYKDOMMER;inns-201112-011.xml
2011-2012;S;S;11;STATSLÅN;STATSLÅN;inns-201112-011.xml
2011-2012;S;S;11;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201112-011.xml
2011-2012;S;S;11;EFTA/EU;EU/EØS;inns-201112-011.xml
2011-2012;S;S;11;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-011.xml
2011-2012;S;S;11;TRYGDER;TRYGDER;inns-201112-011.xml
2011-2012;S;S;11;FOLKEHELSE;FOLKEHELSE;inns-201112-011.xml
2011-2012;S;S;11;RUSMIDLER;RUSMIDLER;inns-201112-011.xml
2011-2012;S;S;12;DEN NORSKE KIRKE;DEN NORSKE KIRKE;inns-201112-012.xml
2011-2012;S;S;12;ARBEIDSLIV;ARBEIDSLIV;inns-201112-012.xml
2011-2012;S;S;12;FISKERIER;FISKERIER;inns-201112-012.xml
2011-2012;S;S;12;INNVANDRERE;INNVANDRERE;inns-201112-012.xml
2011-2012;S;S;12;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-012.xml
2011-2012;S;S;12;SKOLER;SKOLER;inns-201112-012.xml
2011-2012;S;S;12;UTDANNING;UTDANNING;inns-201112-012.xml
2011-2012;S;S;12;PRIVATSKOLER;PRIVATSKOLER;inns-201112-012.xml
2011-2012;S;S;12;SPESIALUNDERVISNING;SPESIALUNDERVISNING;inns-201112-012.xml
2011-2012;S;S;12;UNIVERSITETER;UNIVERSITETER;inns-201112-012.xml
2011-2012;S;S;12;STUDIEFINANSIERING;STUDIEFINANSIERING;inns-201112-012.xml
2011-2012;S;S;12;SAMER;SAMER;inns-201112-012.xml
2011-2012;S;S;12;BARNEHAGER;BARNEHAGER;inns-201112-012.xml
2011-2012;S;S;12;FORSKNING;FORSKNING;inns-201112-012.xml
2011-2012;S;S;12;LANDBRUK;LANDBRUK;inns-201112-012.xml
2011-2012;S;S;12;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-012.xml
2011-2012;S;S;12;DEPARTEMENTER;DEPARTEMENTER;inns-201112-012.xml
2011-2012;S;S;12;STATSLÅN;STATSLÅN;inns-201112-012.xml
2011-2012;S;S;12;FISKEOMSETNING;FISKEOMSETNING;inns-201112-012.xml
2011-2012;S;S;12;HAVBRUK;HAVBRUK;inns-201112-012.xml
2011-2012;S;S;12;TROSSAMFUNN;TROSSAMFUNN;inns-201112-012.xml
2011-2012;S;S;12;NÆRINGSLIV;NÆRINGSLIV;inns-201112-012.xml
2011-2012;S;S;12;KULTURVERN;KULTURVERN;inns-201112-012.xml
2011-2012;S;S;12;VETERINÆRVESEN;VETERINÆRVESEN;inns-201112-012.xml
2011-2012;S;S;12;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;inns-201112-012.xml
2011-2012;S;S;12;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201112-012.xml
2011-2012;S;S;12;MILJØVERN;MILJØVERN;inns-201112-012.xml
2011-2012;S;S;12;VIDEREGÅENDE SKOLER;VIDEREGÅENDE SKOLER;inns-201112-012.xml
2011-2012;S;S;12;HØYERE UTDANNING;HØYERE UTDANNING;inns-201112-012.xml
2011-2012;S;S;12;HØGSKOLER;HØGSKOLER;inns-201112-012.xml
2011-2012;S;S;12;MENNESKERETTIGHETER;MENNESKERETTIGHETER;inns-201112-012.xml
2011-2012;S;S;12;EFTA/EU;EU/EØS;inns-201112-012.xml
2011-2012;S;S;12;POLAROMRÅDER;POLAROMRÅDER;inns-201112-012.xml
2011-2012;S;S;12;SVALBARD;SVALBARD;inns-201112-012.xml
2011-2012;S;S;12;FREDSARBEID;FREDSARBEID;inns-201112-012.xml
2011-2012;S;S;12;GRUNNSKOLE;GRUNNSKOLE;inns-201112-012.xml
2011-2012;S;S;12;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-012.xml
2011-2012;S;S;12;FOLKEHELSE;FOLKEHELSE;inns-201112-012.xml
2011-2012;S;S;12;VOKSENOPPLÆRING;VOKSENOPPLÆRING;inns-201112-012.xml
2011-2012;S;S;13;KOMMUNIKASJON;SAMFERDSEL;inns-201112-013.xml
2011-2012;S;S;13;POST;POST;inns-201112-013.xml
2011-2012;S;S;13;REDNINGSTJENESTE;REDNINGSTJENESTE;inns-201112-013.xml
2011-2012;S;S;13;FORURENSNING;FORURENSNING;inns-201112-013.xml
2011-2012;S;S;13;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-013.xml
2011-2012;S;S;13;FORSKNING;FORSKNING;inns-201112-013.xml
2011-2012;S;S;13;VEGTRAFIKK;VEGTRAFIKK;inns-201112-013.xml
2011-2012;S;S;13;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-013.xml
2011-2012;S;S;13;DEPARTEMENTER;DEPARTEMENTER;inns-201112-013.xml
2011-2012;S;S;13;HELSEVESEN;HELSEVESEN;inns-201112-013.xml
2011-2012;S;S;13;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-201112-013.xml
2011-2012;S;S;13;STATSLÅN;STATSLÅN;inns-201112-013.xml
2011-2012;S;S;13;BANKER;BANKER;inns-201112-013.xml
2011-2012;S;S;13;SAMFERDSEL;SAMFERDSEL;inns-201112-013.xml
2011-2012;S;S;13;JERNBANER;JERNBANER;inns-201112-013.xml
2011-2012;S;S;13;LUFTFART;LUFTFART;inns-201112-013.xml
2011-2012;S;S;13;FERGER;FERGER;inns-201112-013.xml
2011-2012;S;S;13;STATSBEDRIFTER;STATLIG EIERSKAP;inns-201112-013.xml
2011-2012;S;S;13;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;inns-201112-013.xml
2011-2012;S;S;13;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-201112-013.xml
2011-2012;S;S;13;SJØFART;SJØFART;inns-201112-013.xml
2011-2012;S;S;13;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-201112-013.xml
2011-2012;S;S;13;HAVNER;HAVNER;inns-201112-013.xml
2011-2012;S;S;13;STATSFORVALTNING;STATSFORVALTNING;inns-201112-013.xml
2011-2012;S;S;13;EFTA/EU;EU/EØS;inns-201112-013.xml
2011-2012;S;S;13;POLAROMRÅDER;POLAROMRÅDER;inns-201112-013.xml
2011-2012;S;S;13;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;inns-201112-013.xml
2011-2012;S;S;13;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-013.xml
2011-2012;S;S;13;VEGVESEN;VEGVESEN;inns-201112-013.xml
2011-2012;S;S;13;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-201112-013.xml
2011-2012;S;S;14;DEN NORSKE KIRKE;DEN NORSKE KIRKE;inns-201112-014.xml
2011-2012;S;S;14;KULTUR;KULTUR;inns-201112-014.xml
2011-2012;S;S;14;SOSIALVESEN;SOSIALE TJENESTER;inns-201112-014.xml
2011-2012;S;S;14;SIVILRETT;SIVILRETT;inns-201112-014.xml
2011-2012;S;S;14;INNVANDRERE;INNVANDRERE;inns-201112-014.xml
2011-2012;S;S;14;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-201112-014.xml
2011-2012;S;S;14;LIKESTILLING;LIKESTILLING;inns-201112-014.xml
2011-2012;S;S;14;SAMER;SAMER;inns-201112-014.xml
2011-2012;S;S;14;FAMILIE;FAMILIE;inns-201112-014.xml
2011-2012;S;S;14;BARN;BARN;inns-201112-014.xml
2011-2012;S;S;14;BARNEHAGER;BARNEHAGER;inns-201112-014.xml
2011-2012;S;S;14;BARNEVERN;BARNEVERN;inns-201112-014.xml
2011-2012;S;S;14;FORSKNING;FORSKNING;inns-201112-014.xml
2011-2012;S;S;14;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-014.xml
2011-2012;S;S;14;DEPARTEMENTER;DEPARTEMENTER;inns-201112-014.xml
2011-2012;S;S;14;SVANGERSKAP;SVANGERSKAP;inns-201112-014.xml
2011-2012;S;S;14;BIBLIOTEK OG LITTERATUR;BIBLIOTEK OG LITTERATUR;inns-201112-014.xml
2011-2012;S;S;14;KUNST;KUNST;inns-201112-014.xml
2011-2012;S;S;14;KRINGKASTING;KRINGKASTING;inns-201112-014.xml
2011-2012;S;S;14;MERVERDIAVGIFT;MERVERDIAVGIFT;inns-201112-014.xml
2011-2012;S;S;14;FORBRUKERSAKER;FORBRUKERSAKER;inns-201112-014.xml
2011-2012;S;S;14;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-201112-014.xml
2011-2012;S;S;14;KULTURVERN;KULTURVERN;inns-201112-014.xml
2011-2012;S;S;14;MASSEMEDIER;MASSEMEDIER;inns-201112-014.xml
2011-2012;S;S;14;SPRÅK;SPRÅK;inns-201112-014.xml
2011-2012;S;S;14;UNGDOMSARBEID;UNGDOMSARBEID;inns-201112-014.xml
2011-2012;S;S;14;NORSK RIKSKRINGKASTING;KRINGKASTING;inns-201112-014.xml
2011-2012;S;S;14;IDRETT;IDRETT;inns-201112-014.xml
2011-2012;S;S;14;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-201112-014.xml
2011-2012;S;S;14;LOTTERI OG SPILL;LOTTERI OG SPILL;inns-201112-014.xml
2011-2012;S;S;14;BARNETRYGD;TRYGDER;inns-201112-014.xml
2011-2012;S;S;14;MENNESKERETTIGHETER;MENNESKERETTIGHETER;inns-201112-014.xml
2011-2012;S;S;14;EFTA/EU;EU/EØS;inns-201112-014.xml
2011-2012;S;S;14;STATSBUDSJETTET;STATSBUDSJETTET;inns-201112-014.xml
2011-2012;S;S;14;TRYGDER;TRYGDER;inns-201112-014.xml
2011-2012;S;S;14;RUSMIDLER;RUSMIDLER;inns-201112-014.xml
2011-2012;S;S;15;ARBEIDSLIV;ARBEIDSLIV;inns-201112-015.xml
2011-2012;S;S;15;SYSSELSETTING;SYSSELSETTING;inns-201112-015.xml
2011-2012;S;S;15;SOSIALVESEN;SOSIALE TJENESTER;inns-201112-015.xml
2011-2012;S;S;15;INNVANDRERE;INNVANDRERE;inns-201112-015.xml
2011-2012;S;S;15;FAMILIE;FAMILIE;inns-201112-015.xml
2011-2012;S;S;15;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-201112-015.xml
2011-2012;S;S;15;FORSKNING;FORSKNING;inns-201112-015.xml
2011-2012;S;S;15;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-201112-015.xml
2011-2012;S;S;15;FORSIKRING;FORSIKRING;inns-201112-015.xml
2011-2012;S;S;15;DEPARTEMENTER;DEPARTEMENTER;inns-201112-015.xml
2011-2012;S;S;15;HELSEVESEN;HELSEVESEN;inns-201112-015.xml
2011-2012;S;S;15;SVANGERSKAP;SVANGERSKAP;inns-201112-015.xml
2011-2012;S;S;15;SYKDOMMER;SYKDOMMER;inns-201112-015.xml
